clean_sector,clean_region,year,quarter,frequency,raw_variable,value,source_file,date
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    Taiwan,40059.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    Other Markets In Greater China,2916.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,  Greater China,207586.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    China,140548.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    Hong Kong SAR,34012.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    Taiwan,30685.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,1,quarterly,    Other Markets In Greater China,2341.0,International Visitor Arrivals By Place Of Residence.csv,2015-03-31
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,  Greater China,222897.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    China,144533.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Hong Kong SAR,45453.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Taiwan,30565.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Other Markets In Greater China,2346.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,  Greater China,214376.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    China,141375.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Hong Kong SAR,45742.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Taiwan,25498.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Other Markets In Greater China,1761.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,  Greater China,243881.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    China,153784.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Hong Kong SAR,58959.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Taiwan,29229.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,2,quarterly,    Other Markets In Greater China,1909.0,International Visitor Arrivals By Place Of Residence.csv,2015-06-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,  Greater China,219786.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    China,149929.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Hong Kong SAR,40315.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Taiwan,27836.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Other Markets In Greater China,1706.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,  Greater China,408047.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    China,267122.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Hong Kong SAR,89436.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Taiwan,45292.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Other Markets In Greater China,6197.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,  Greater China,383975.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    China,246819.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Hong Kong SAR,82817.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Taiwan,50278.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,3,quarterly,    Other Markets In Greater China,4061.0,International Visitor Arrivals By Place Of Residence.csv,2015-09-30
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Hong Kong,7260.0,"Exports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Mainland China,11893.8,"Exports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Taiwan,2510.2,"Exports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Hong Kong,8664.1,"Imports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Mainland China,10883.3,"Imports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,Taiwan,3827.5,"Imports Of Services By Major Trading Partner, Annual.csv",2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,  Greater China,240080.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    China,168831.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Hong Kong SAR,45853.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Taiwan,22303.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Other Markets In Greater China,3093.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,  Greater China,221707.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    China,158736.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Hong Kong SAR,37241.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Taiwan,24062.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Other Markets In Greater China,1668.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,  Greater China,236418.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    China,165649.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Hong Kong SAR,41272.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Taiwan,27525.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2015,4,quarterly,    Other Markets In Greater China,1972.0,International Visitor Arrivals By Place Of Residence.csv,2015-12-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,  Greater China,328713.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    China,241230.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Hong Kong SAR,58341.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Taiwan,27401.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Other Markets In Greater China,1741.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,  Greater China,373011.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    China,277926.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Hong Kong SAR,49837.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Taiwan,42569.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Other Markets In Greater China,2679.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,  Greater China,302777.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    China,229150.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Hong Kong SAR,34742.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Taiwan,37087.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,1,quarterly,    Other Markets In Greater China,1798.0,International Visitor Arrivals By Place Of Residence.csv,2016-03-31
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,  Greater China,302687.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    China,221614.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Hong Kong SAR,42330.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Taiwan,36718.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Other Markets In Greater China,2025.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,  Greater China,304453.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    China,234089.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Hong Kong SAR,39959.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Taiwan,28809.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Other Markets In Greater China,1596.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,  Greater China,346908.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    China,269560.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Hong Kong SAR,42712.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Taiwan,33107.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,2,quarterly,    Other Markets In Greater China,1529.0,International Visitor Arrivals By Place Of Residence.csv,2016-06-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,  Greater China,232061.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,    China,170204.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,    Hong Kong SAR,30252.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,    Taiwan,30267.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,    Other Markets In Greater China,1338.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,  Greater China,433176.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
Cross-Border / Trade Partner,Greater China,2016,3,quarterly,    China,315548.0,International Visitor Arrivals By Place Of Residence.csv,2016-09-30
